traffic_load,num_users,packet_count,avg_packet_size,allocated_bandwidth
0.019568036105098996,0.5,0.0,0.6756533700137553,0.019568036105098996
0.07078714693897953,0.625,0.0,0.5785419532324622,0.07078714693897953
0.027308429597544728,0.375,0.0,0.6756533700137553,0.02730842959754473
0.01987546990926024,0.5,0.0,0.6756533700137553,0.01987546990926024
0.1346411708868632,0.625,0.0,0.5785419532324622,0.13464117088686323
0.10408288981385305,0.75,0.0,0.6756533700137553,0.10408288981385305
0.015869929253707293,0.625,0.0,0.6756533700137553,0.015869929253707293
0.030557368129271005,0.5,0.0,0.5785419532324622,0.030557368129271012
0.08949792887300975,0.75,0.0,0.5814993122420907,0.08949792887300977
0.2909595061522137,0.5,0.0,0.5785419532324622,0.2909595061522138
0.049464661203154854,0.5,0.0,0.6756533700137553,0.04946466120315486
0.08838664810652044,0.5,0.0,0.6756533700137553,0.08838664810652046
0.016905663925781324,0.5,0.0,0.5785419532324622,0.016905663925781328
0.18061176816432803,0.5,0.0,0.6756533700137553,0.18061176816432806
0.10900434127571562,0.5,0.0,0.6756533700137553,0.10900434127571565
0.0988161173826542,0.375,0.0,0.5785419532324622,0.09881611738265421
0.024957599469214508,0.375,0.0,0.6756533700137553,0.02495759946921451
0.06849565815369453,0.75,0.0,0.6756533700137553,0.06849565815369454
0.038748527592925686,0.625,0.0,0.5785419532324622,0.03874852759292569
0.033112925891107266,0.375,0.0,0.6756533700137553,0.03311292589110727
0.018320498485540453,0.625,0.0,0.6756533700137553,0.018320498485540456
0.045016114598175797,0.625,0.0,0.5785419532324622,0.04501611459817581
0.06327179407823608,0.625,0.0,0.5257909215955984,0.06327179407823609
0.016451474415550536,0.5,0.0,0.6756533700137553,0.016451474415550536
0.037238062176489825,0.5,0.0,0.5812242090784044,0.03723806217648983
0.0653142774586659,0.375,0.0,0.5785419532324622,0.06531427745866591
0.026099007379096005,0.625,0.0,0.7727647867950481,0.02609900737909601
0.028731708886891062,0.625,0.0,0.5785419532324622,0.028731708886891066
0.03428240682096785,0.375,0.0,0.5785419532324622,0.03428240682096786
